car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
BMW 3 Series 320d,₹ 39.30 Lakh,"84,812 km",Petrol,Delhi,2019
Honda City VX,₹ 1.20 Lakh,"162,324 km",CNG,Thane,2013
Toyota Corolla Altis G,₹ 11.46 Lakh,"63,791 km",Petrol,Thane,2023
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"171,003 km",Diesel,Thane,2012
Toyota Innova Crysta GX,₹ 8.27 Lakh,"96,216 km",Petrol,Hyderabad,2019
Honda WR-V VX,₹ 1.20 Lakh,"138,544 km",CNG,Mumbai,2015
Mahindra Thar LX,₹ 5.05 Lakh,"139,076 km",Diesel,Thane,2016
Toyota Fortuner 2.8 4x2,₹ 3.16 Lakh,"189,295 km",Petrol,Noida,2013
Mercedes-Benz E-Class E220d,₹ 50.37 Lakh,"72,797 km",Petrol,Delhi,2020
Toyota Glanza G,₹ 9.08 Lakh,"88,151 km",CNG,Delhi,2019
Mercedes-Benz GLA 220d,₹ 51.77 Lakh,"52,624 km",Petrol,Chennai,2022
Hyundai Venue S,₹ 1.20 Lakh,"163,492 km",Petrol,Mumbai,2012
Mahindra Thar LX,₹ 10.70 Lakh,"34,389 km",Petrol,Ahmedabad,2023
Kia Seltos GTX,₹ 1.74 Lakh,"197,979 km",CNG,Noida,2013
Audi A4 35 TDI,₹ 33.53 Lakh,"126,775 km",Petrol,Noida,2017
Mahindra Thar LX,₹ 2.15 Lakh,"176,983 km",Diesel,Pune,2012
Mahindra Thar LX,₹ 6.24 Lakh,"101,604 km",CNG,Hyderabad,2018
Mahindra Scorpio S11,₹ 8.23 Lakh,"100,166 km",Diesel,Bangalore,2019
Honda City VX,₹ 1.20 Lakh,"140,447 km",Petrol,Kolkata,2014
Mercedes-Benz C-Class C200,₹ 50.17 Lakh,"81,394 km",Petrol,Hyderabad,2020
Hyundai Santro Sportz,₹ 1.20 Lakh,"155,109 km",CNG,Kolkata,2015
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"171,710 km",Petrol,Pune,2014
Mercedes-Benz C-Class C200,₹ 46.73 Lakh,"149,686 km",Diesel,Kolkata,2014
BMW 5 Series 520d,₹ 38.90 Lakh,"84,525 km",Petrol,Chennai,2018
Audi Q3 Premium,₹ 31.26 Lakh,"137,877 km",Diesel,Pune,2015
Tata Tiago XT,₹ 2.19 Lakh,"120,258 km",CNG,Thane,2014
Maruti Suzuki S-Presso VXi,₹ 1.25 Lakh,"105,138 km",Diesel,Kolkata,2019
Tata Safari XZ+,₹ 3.53 Lakh,"95,277 km",Diesel,Thane,2017
Tata Tiago XT,₹ 1.20 Lakh,"157,659 km",CNG,Noida,2013
Honda WR-V VX,₹ 5.83 Lakh,"65,589 km",CNG,Bangalore,2021
Mercedes-Benz GLA 220d,₹ 49.94 Lakh,"88,835 km",Petrol,Delhi,2020
Honda Jazz VX,₹ 5.80 Lakh,"20,635 km",Petrol,Ahmedabad,2022
Audi Q3 Premium,₹ 34.24 Lakh,"84,627 km",Petrol,Hyderabad,2019
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"112,262 km",Diesel,Kolkata,2016
Kia Seltos GTX,₹ 10.30 Lakh,"59,976 km",Diesel,Delhi,2021
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"148,245 km",Petrol,Kolkata,2013
Mercedes-Benz E-Class E220d,₹ 44.23 Lakh,"171,072 km",Petrol,Thane,2012
Audi Q5 quattro,₹ 34.82 Lakh,"83,417 km",Petrol,Bangalore,2018
Mahindra Scorpio S11,₹ 10.44 Lakh,"48,206 km",Petrol,Ahmedabad,2023
Tata Safari XZ+,₹ 1.20 Lakh,"151,812 km",Petrol,Pune,2014
Mahindra XUV500 W8,₹ 9.02 Lakh,"80,590 km",CNG,Chennai,2020
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"140,734 km",Petrol,Hyderabad,2015
Honda BR-V VX,₹ 4.67 Lakh,"79,236 km",CNG,Kolkata,2020
Audi Q5 quattro,₹ 38.52 Lakh,"28,042 km",Petrol,Delhi,2023
Tata Safari XZ+,₹ 3.66 Lakh,"107,080 km",Petrol,Delhi,2018
Mahindra Scorpio S11,₹ 4.46 Lakh,"126,909 km",Petrol,Ahmedabad,2015
Honda Jazz VX,₹ 3.72 Lakh,"92,207 km",Diesel,Delhi,2018
Tata Safari XZ+,₹ 3.16 Lakh,"103,688 km",CNG,Noida,2017
BMW X1 sDrive20d,₹ 39.05 Lakh,"104,779 km",Diesel,Ahmedabad,2019
Audi A4 35 TDI,₹ 31.07 Lakh,"171,074 km",Diesel,Kolkata,2014
Hyundai Creta SX,₹ 4.11 Lakh,"53,788 km",Petrol,Thane,2022
Honda City VX,₹ 6.26 Lakh,"38,457 km",Petrol,Thane,2023
Mahindra Thar LX,₹ 5.75 Lakh,"127,290 km",Diesel,Kolkata,2017
Toyota Fortuner 2.8 4x2,₹ 8.53 Lakh,"87,526 km",Petrol,Hyderabad,2020
Hyundai Verna SX,₹ 4.26 Lakh,"75,543 km",Petrol,Chennai,2022
Tata Harrier XZ,₹ 3.30 Lakh,"98,358 km",CNG,Pune,2017
Audi Q3 Premium,₹ 32.81 Lakh,"128,012 km",Diesel,Noida,2015
BMW 5 Series 520d,₹ 40.11 Lakh,"75,447 km",Diesel,Kolkata,2020
Toyota Etios Liva G,₹ 2.81 Lakh,"183,725 km",CNG,Bangalore,2012
Tata Safari XZ+,₹ 6.84 Lakh,"54,046 km",CNG,Noida,2021
Mercedes-Benz C-Class C200,₹ 48.93 Lakh,"99,249 km",Petrol,Mumbai,2018
BMW X1 sDrive20d,₹ 36.16 Lakh,"158,791 km",Diesel,Chennai,2015
Mahindra Scorpio S11,₹ 8.66 Lakh,"73,358 km",CNG,Noida,2020
Honda Amaze VX,₹ 1.20 Lakh,"125,683 km",Petrol,Delhi,2016
Audi Q5 quattro,₹ 32.99 Lakh,"113,111 km",Diesel,Mumbai,2016
Honda WR-V VX,₹ 1.56 Lakh,"109,343 km",Petrol,Noida,2016
Hyundai Creta SX,₹ 1.20 Lakh,"139,619 km",Petrol,Bangalore,2014
Hyundai Elite i20 Sportz,₹ 4.72 Lakh,"58,387 km",CNG,Thane,2022
Toyota Etios Liva G,₹ 9.37 Lakh,"80,728 km",Diesel,Mumbai,2020
Hyundai Santro Sportz,₹ 1.20 Lakh,"97,495 km",Petrol,Kolkata,2018
Audi Q3 Premium,₹ 33.99 Lakh,"82,698 km",Petrol,Ahmedabad,2019
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"150,889 km",Diesel,Mumbai,2015
Tata Safari XZ+,₹ 4.60 Lakh,"104,646 km",CNG,Pune,2020
Kia Sonet GTX,₹ 4.84 Lakh,"132,558 km",Diesel,Hyderabad,2016
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"141,960 km",Petrol,Hyderabad,2014
Mahindra Thar LX,₹ 4.39 Lakh,"124,898 km",Diesel,Hyderabad,2015
Mahindra Scorpio S11,₹ 5.46 Lakh,"117,220 km",CNG,Bangalore,2017
Kia Carens Prestige,₹ 5.50 Lakh,"126,233 km",CNG,Chennai,2016
Honda Amaze VX,₹ 1.20 Lakh,"120,746 km",Petrol,Bangalore,2015
Hyundai Creta SX,₹ 1.20 Lakh,"123,946 km",CNG,Thane,2017
Toyota Corolla Altis G,₹ 4.21 Lakh,"145,643 km",CNG,Hyderabad,2014
Audi A4 35 TDI,₹ 31.11 Lakh,"145,828 km",Petrol,Kolkata,2016
Kia Sonet GTX,₹ 2.80 Lakh,"190,467 km",Diesel,Kolkata,2012
Honda Amaze VX,₹ 1.20 Lakh,"142,729 km",Diesel,Kolkata,2016
Mercedes-Benz E-Class E220d,₹ 46.13 Lakh,"147,713 km",Diesel,Hyderabad,2013
Mahindra Scorpio S11,₹ 6.93 Lakh,"108,081 km",Petrol,Delhi,2018
Honda Amaze VX,₹ 1.20 Lakh,"127,396 km",Diesel,Pune,2014
Kia Seltos GTX,₹ 8.54 Lakh,"94,461 km",CNG,Pune,2021
Toyota Glanza G,₹ 3.08 Lakh,"162,545 km",CNG,Mumbai,2012
Mahindra Scorpio S11,₹ 9.54 Lakh,"42,361 km",Petrol,Chennai,2022
Honda WR-V VX,₹ 1.72 Lakh,"128,663 km",Petrol,Bangalore,2017
Hyundai Verna SX,₹ 1.20 Lakh,"143,133 km",CNG,Mumbai,2014
Audi Q3 Premium,₹ 30.63 Lakh,"153,923 km",Diesel,Kolkata,2014
Kia Carens Prestige,₹ 11.00 Lakh,"30,887 km",Diesel,Mumbai,2023
Mercedes-Benz E-Class E220d,₹ 51.79 Lakh,"53,159 km",Diesel,Delhi,2021
Kia Carens Prestige,₹ 9.74 Lakh,"56,479 km",CNG,Hyderabad,2022
Honda Jazz VX,₹ 5.09 Lakh,"57,274 km",Diesel,Mumbai,2021
Hyundai i10 Magna,₹ 1.20 Lakh,"187,380 km",Diesel,Mumbai,2013
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"53,047 km",Petrol,Bangalore,2020
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"141,920 km",CNG,Noida,2015
Mahindra Thar LX,₹ 2.34 Lakh,"178,323 km",CNG,Noida,2012
Tata Safari XZ+,₹ 3.23 Lakh,"112,787 km",Petrol,Delhi,2018
Audi A4 35 TDI,₹ 32.78 Lakh,"130,626 km",Petrol,Ahmedabad,2016
Mercedes-Benz GLA 220d,₹ 44.57 Lakh,"164,092 km",Diesel,Noida,2013
Kia Sonet GTX,₹ 6.50 Lakh,"87,173 km",Petrol,Chennai,2017
Audi Q3 Premium,₹ 35.74 Lakh,"84,704 km",Diesel,Kolkata,2019
Toyota Glanza G,₹ 8.68 Lakh,"80,601 km",Petrol,Hyderabad,2018
Mahindra XUV500 W8,₹ 4.12 Lakh,"139,333 km",Diesel,Mumbai,2014
Toyota Fortuner 2.8 4x2,₹ 13.13 Lakh,"17,148 km",Diesel,Mumbai,2023
Mahindra XUV500 W8,₹ 5.88 Lakh,"140,187 km",Diesel,Noida,2016
Mahindra Thar LX,₹ 5.68 Lakh,"116,003 km",Diesel,Thane,2016
BMW 5 Series 520d,₹ 41.71 Lakh,"70,742 km",Petrol,Chennai,2022
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"140,971 km",CNG,Thane,2014
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"176,004 km",Diesel,Pune,2012
Audi Q3 Premium,₹ 35.45 Lakh,"84,055 km",Diesel,Mumbai,2019
Toyota Corolla Altis G,₹ 5.37 Lakh,"151,765 km",Diesel,Thane,2014
Toyota Etios Liva G,₹ 8.25 Lakh,"108,047 km",Petrol,Bangalore,2018
Toyota Fortuner 2.8 4x2,₹ 6.65 Lakh,"122,150 km",Diesel,Delhi,2016
Kia Sonet GTX,₹ 8.45 Lakh,"94,221 km",CNG,Chennai,2019
Kia Seltos GTX,₹ 2.37 Lakh,"171,767 km",Petrol,Ahmedabad,2012
Hyundai Verna SX,₹ 1.85 Lakh,"97,340 km",Petrol,Pune,2018
Toyota Corolla Altis G,₹ 6.25 Lakh,"131,252 km",Diesel,Thane,2015
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"167,216 km",Petrol,Chennai,2012
Kia Seltos GTX,₹ 3.08 Lakh,"191,756 km",Diesel,Ahmedabad,2013
Maruti Suzuki Alto 800 LXi,₹ 1.86 Lakh,"68,918 km",Diesel,Ahmedabad,2020
Mahindra Thar LX,₹ 6.43 Lakh,"127,950 km",Petrol,Thane,2017
Toyota Corolla Altis G,₹ 3.81 Lakh,"159,649 km",Petrol,Kolkata,2014
Audi Q3 Premium,₹ 31.63 Lakh,"124,428 km",Petrol,Mumbai,2016
Toyota Corolla Altis G,₹ 3.47 Lakh,"175,859 km",Petrol,Thane,2013
Tata Nexon XZ+,₹ 5.91 Lakh,"83,980 km",Petrol,Bangalore,2020
Tata Tiago XT,₹ 4.55 Lakh,"86,286 km",Petrol,Delhi,2019
BMW 3 Series 320d,₹ 36.02 Lakh,"144,502 km",Diesel,Delhi,2015
Mahindra XUV500 W8,₹ 6.66 Lakh,"89,336 km",Petrol,Ahmedabad,2018
Mercedes-Benz E-Class E220d,₹ 45.29 Lakh,"167,361 km",Diesel,Mumbai,2013
Kia Seltos GTX,₹ 9.74 Lakh,"67,412 km",CNG,Kolkata,2022
Kia Carens Prestige,₹ 9.63 Lakh,"51,944 km",Petrol,Chennai,2021
Tata Nexon XZ+,₹ 6.41 Lakh,"66,810 km",Diesel,Noida,2020
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"82,143 km",Petrol,Thane,2018
Mercedes-Benz C-Class C200,₹ 44.82 Lakh,"174,176 km",Diesel,Kolkata,2013
Kia Sonet GTX,₹ 4.73 Lakh,"122,973 km",Petrol,Noida,2015
Toyota Fortuner 2.8 4x2,₹ 11.09 Lakh,"57,729 km",Diesel,Hyderabad,2023
Tata Harrier XZ,₹ 5.69 Lakh,"68,558 km",CNG,Delhi,2020
Kia Seltos GTX,₹ 10.64 Lakh,"44,069 km",Diesel,Ahmedabad,2022
Audi Q3 Premium,₹ 32.22 Lakh,"136,977 km",Petrol,Noida,2015
Tata Harrier XZ,₹ 1.20 Lakh,"159,481 km",Petrol,Chennai,2014
Mercedes-Benz GLA 220d,₹ 51.25 Lakh,"64,824 km",Diesel,Mumbai,2022
Mahindra Scorpio S11,₹ 2.52 Lakh,"189,976 km",CNG,Thane,2012
Mahindra Thar LX,₹ 10.07 Lakh,"61,973 km",CNG,Pune,2022
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"136,199 km",Diesel,Thane,2015
Toyota Glanza G,₹ 10.94 Lakh,"78,027 km",Diesel,Bangalore,2021
BMW X1 sDrive20d,₹ 36.88 Lakh,"114,584 km",Petrol,Mumbai,2015
Toyota Fortuner 2.8 4x2,₹ 8.81 Lakh,"90,463 km",Diesel,Kolkata,2020
BMW 5 Series 520d,₹ 41.33 Lakh,"60,291 km",Diesel,Delhi,2022
Tata Nexon XZ+,₹ 1.20 Lakh,"174,251 km",Petrol,Chennai,2014
Tata Tiago XT,₹ 4.75 Lakh,"97,782 km",Diesel,Delhi,2019
Mercedes-Benz C-Class C200,₹ 50.00 Lakh,"74,973 km",Diesel,Mumbai,2020
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"151,573 km",Petrol,Mumbai,2015
Honda City VX,₹ 1.20 Lakh,"132,222 km",Diesel,Mumbai,2016
Toyota Corolla Altis G,₹ 5.23 Lakh,"134,725 km",Petrol,Ahmedabad,2014
Audi Q5 quattro,₹ 29.79 Lakh,"149,228 km",Petrol,Bangalore,2013
Toyota Etios Liva G,₹ 11.84 Lakh,"34,507 km",Diesel,Pune,2023
Hyundai Verna SX,₹ 5.72 Lakh,"62,713 km",Diesel,Chennai,2023
Hyundai Elite i20 Sportz,₹ 6.42 Lakh,"29,012 km",CNG,Thane,2023
Toyota Fortuner 2.8 4x2,₹ 7.88 Lakh,"116,693 km",Diesel,Pune,2018
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"119,239 km",CNG,Kolkata,2016
Hyundai Verna SX,₹ 1.20 Lakh,"143,658 km",Petrol,Thane,2014
Toyota Corolla Altis G,₹ 4.95 Lakh,"133,447 km",CNG,Chennai,2014
Hyundai Verna SX,₹ 3.20 Lakh,"67,872 km",CNG,Chennai,2019
Hyundai Creta SX,₹ 2.56 Lakh,"96,320 km",Diesel,Chennai,2018
Mercedes-Benz C-Class C200,₹ 49.81 Lakh,"99,001 km",Diesel,Kolkata,2018
Maruti Suzuki Ertiga VXI CNG,₹ 4.22 Lakh,"25,449 km",Diesel,Ahmedabad,2023
Tata Safari XZ+,₹ 3.25 Lakh,"120,021 km",CNG,Ahmedabad,2017
BMW 5 Series 520d,₹ 39.29 Lakh,"89,916 km",Petrol,Hyderabad,2018
Audi A4 35 TDI,₹ 28.44 Lakh,"181,589 km",Petrol,Thane,2012
Toyota Etios Liva G,₹ 5.17 Lakh,"130,959 km",Petrol,Noida,2015
BMW 5 Series 520d,₹ 42.74 Lakh,"55,767 km",Diesel,Chennai,2023
Audi Q3 Premium,₹ 32.75 Lakh,"122,811 km",Petrol,Mumbai,2017
Audi Q3 Premium,₹ 31.57 Lakh,"125,500 km",Petrol,Bangalore,2016
BMW 3 Series 320d,₹ 35.68 Lakh,"148,212 km",Diesel,Hyderabad,2014
Mahindra Scorpio S11,₹ 7.91 Lakh,"82,274 km",CNG,Thane,2019
Maruti Suzuki Baleno Delta 1.2,₹ 4.21 Lakh,"26,604 km",CNG,Bangalore,2023
Mahindra Thar LX,₹ 7.88 Lakh,"72,803 km",Petrol,Thane,2019
Toyota Etios Liva G,₹ 10.79 Lakh,"65,025 km",Petrol,Kolkata,2022
Mercedes-Benz GLA 220d,₹ 44.60 Lakh,"169,884 km",Diesel,Chennai,2013
Hyundai Elite i20 Sportz,₹ 6.73 Lakh,"25,431 km",Diesel,Hyderabad,2023
Tata Nexon XZ+,₹ 6.61 Lakh,"69,790 km",Diesel,Mumbai,2021
Tata Safari XZ+,₹ 5.04 Lakh,"79,832 km",Petrol,Delhi,2019
Honda Amaze VX,₹ 5.05 Lakh,"54,703 km",CNG,Chennai,2021
Toyota Etios Liva G,₹ 8.00 Lakh,"111,140 km",CNG,Mumbai,2017
Tata Nexon XZ+,₹ 4.45 Lakh,"116,489 km",CNG,Chennai,2018
Honda Amaze VX,₹ 1.20 Lakh,"166,121 km",CNG,Noida,2012
Audi Q5 quattro,₹ 35.08 Lakh,"112,643 km",Diesel,Bangalore,2019
Mahindra Thar LX,₹ 6.32 Lakh,"109,816 km",Diesel,Mumbai,2018
Mercedes-Benz C-Class C200,₹ 51.41 Lakh,"63,904 km",Diesel,Pune,2020
Mercedes-Benz GLA 220d,₹ 51.39 Lakh,"67,919 km",Diesel,Mumbai,2021
Hyundai Verna SX,₹ 3.86 Lakh,"48,055 km",Petrol,Bangalore,2021
Toyota Glanza G,₹ 8.87 Lakh,"71,456 km",CNG,Chennai,2020
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"106,905 km",CNG,Delhi,2016
Tata Nexon XZ+,₹ 5.12 Lakh,"104,995 km",CNG,Pune,2019
Tata Safari XZ+,₹ 3.72 Lakh,"105,968 km",Petrol,Hyderabad,2017
Mahindra Thar LX,₹ 9.41 Lakh,"73,055 km",Petrol,Chennai,2021
Tata Nexon XZ+,₹ 2.95 Lakh,"106,169 km",Petrol,Hyderabad,2017
Toyota Corolla Altis G,₹ 8.18 Lakh,"90,829 km",CNG,Pune,2018
Mahindra XUV500 W8,₹ 1.84 Lakh,"163,537 km",Petrol,Ahmedabad,2012
Mahindra Scorpio S11,₹ 1.47 Lakh,"176,309 km",Petrol,Noida,2012
Mahindra XUV500 W8,₹ 7.37 Lakh,"100,855 km",Diesel,Chennai,2018
BMW 5 Series 520d,₹ 40.29 Lakh,"79,388 km",Diesel,Hyderabad,2020
Tata Tiago XT,₹ 1.20 Lakh,"145,443 km",CNG,Chennai,2014
Mercedes-Benz C-Class C200,₹ 51.18 Lakh,"76,368 km",Petrol,Hyderabad,2022
Maruti Suzuki Alto 800 LXi,₹ 3.63 Lakh,"50,000 km",CNG,Delhi,2022
Tata Nexon XZ+,₹ 2.67 Lakh,"131,726 km",Petrol,Noida,2018
Tata Safari XZ+,₹ 1.97 Lakh,"134,187 km",Petrol,Kolkata,2017
Maruti Suzuki Ciaz ZXI+,₹ 1.37 Lakh,"80,056 km",CNG,Noida,2021
Honda WR-V VX,₹ 1.70 Lakh,"133,720 km",CNG,Pune,2016
Maruti Suzuki Swift VXi,₹ 1.88 Lakh,"63,856 km",Petrol,Mumbai,2021
Mercedes-Benz C-Class C200,₹ 49.59 Lakh,"106,604 km",Diesel,Hyderabad,2018
Kia Seltos GTX,₹ 5.75 Lakh,"106,122 km",CNG,Hyderabad,2017
Audi Q3 Premium,₹ 33.26 Lakh,"91,993 km",Diesel,Noida,2017
Tata Nexon XZ+,₹ 1.20 Lakh,"150,374 km",CNG,Hyderabad,2014
Maruti Suzuki Ertiga VXI CNG,₹ 1.20 Lakh,"162,929 km",Petrol,Thane,2014
Mercedes-Benz C-Class C200,₹ 47.38 Lakh,"110,345 km",Petrol,Delhi,2016
Mercedes-Benz C-Class C200,₹ 49.64 Lakh,"83,167 km",Petrol,Mumbai,2019
Hyundai Grand i10 Magna,₹ 3.23 Lakh,"90,889 km",Petrol,Noida,2019
Honda Jazz VX,₹ 1.20 Lakh,"154,633 km",CNG,Delhi,2015
Toyota Innova Crysta GX,₹ 5.19 Lakh,"130,767 km",Petrol,Ahmedabad,2015
Kia Seltos GTX,₹ 11.15 Lakh,"41,654 km",CNG,Bangalore,2023
Mahindra Scorpio S11,₹ 10.62 Lakh,"29,288 km",Petrol,Pune,2022
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"159,653 km",Diesel,Delhi,2013
Kia Carens Prestige,₹ 3.75 Lakh,"161,978 km",CNG,Noida,2014
Hyundai Verna SX,₹ 5.42 Lakh,"59,798 km",CNG,Bangalore,2022
Hyundai Venue S,₹ 1.20 Lakh,"144,111 km",Diesel,Bangalore,2015
Maruti Suzuki Wagon R 1.0 VXI,₹ 2.40 Lakh,"61,363 km",CNG,Kolkata,2020
Honda Jazz VX,₹ 1.20 Lakh,"144,197 km",Petrol,Bangalore,2015
Kia Seltos GTX,₹ 7.29 Lakh,"104,227 km",Petrol,Chennai,2019
Hyundai Creta SX,₹ 1.20 Lakh,"111,555 km",Diesel,Delhi,2017
Honda BR-V VX,₹ 3.87 Lakh,"102,981 km",Diesel,Ahmedabad,2019
Tata Tiago XT,₹ 4.95 Lakh,"83,605 km",Diesel,Delhi,2019
Tata Harrier XZ,₹ 2.33 Lakh,"124,881 km",Diesel,Noida,2016
Maruti Suzuki Ertiga VXI CNG,₹ 4.40 Lakh,"41,997 km",Diesel,Bangalore,2023
Toyota Fortuner 2.8 4x2,₹ 10.74 Lakh,"65,129 km",Diesel,Pune,2021
Toyota Innova Crysta GX,₹ 12.02 Lakh,"47,284 km",Diesel,Delhi,2023
Mercedes-Benz E-Class E220d,₹ 47.41 Lakh,"130,541 km",Petrol,Kolkata,2017
Tata Safari XZ+,₹ 1.55 Lakh,"139,221 km",CNG,Thane,2014
Mahindra Scorpio S11,₹ 7.79 Lakh,"101,492 km",Petrol,Ahmedabad,2019
Maruti Suzuki Swift VXi,₹ 3.47 Lakh,"43,187 km",Diesel,Bangalore,2023
Tata Harrier XZ,₹ 6.91 Lakh,"59,454 km",Petrol,Pune,2022
Tata Safari XZ+,₹ 1.20 Lakh,"137,723 km",Diesel,Thane,2014
Honda WR-V VX,₹ 1.20 Lakh,"145,129 km",CNG,Hyderabad,2013
Kia Carens Prestige,₹ 4.09 Lakh,"171,284 km",CNG,Mumbai,2014
Audi A4 35 TDI,₹ 35.56 Lakh,"85,684 km",Diesel,Noida,2020
Honda Jazz VX,₹ 1.20 Lakh,"190,202 km",CNG,Bangalore,2012
Hyundai Grand i10 Magna,₹ 5.15 Lakh,"48,353 km",Petrol,Hyderabad,2022
Tata Safari XZ+,₹ 5.64 Lakh,"49,586 km",Petrol,Hyderabad,2021
Honda WR-V VX,₹ 4.46 Lakh,"80,811 km",CNG,Mumbai,2021
Hyundai Grand i10 Magna,₹ 1.20 Lakh,"189,987 km",CNG,Bangalore,2012
Mercedes-Benz GLA 220d,₹ 46.35 Lakh,"161,732 km",Diesel,Ahmedabad,2014
Tata Harrier XZ,₹ 1.20 Lakh,"129,993 km",Diesel,Mumbai,2014
Honda Amaze VX,₹ 1.20 Lakh,"150,588 km",Diesel,Kolkata,2012
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"81,569 km",CNG,Delhi,2019
Mahindra XUV500 W8,₹ 7.31 Lakh,"94,434 km",Diesel,Mumbai,2018
Audi Q5 quattro,₹ 33.51 Lakh,"111,221 km",Diesel,Mumbai,2017
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"162,265 km",CNG,Chennai,2013
Maruti Suzuki Alto 800 LXi,₹ 2.75 Lakh,"58,524 km",CNG,Noida,2021
Tata Tiago XT,₹ 1.20 Lakh,"171,351 km",Diesel,Noida,2013
Toyota Etios Liva G,₹ 5.91 Lakh,"132,802 km",CNG,Kolkata,2016
Honda Amaze VX,₹ 4.66 Lakh,"56,782 km",Petrol,Delhi,2021
Mercedes-Benz GLA 220d,₹ 49.37 Lakh,"85,323 km",Petrol,Thane,2018
Tata Harrier XZ,₹ 7.69 Lakh,"51,207 km",CNG,Kolkata,2023
Kia Carens Prestige,₹ 7.04 Lakh,"100,623 km",Petrol,Ahmedabad,2019
Honda BR-V VX,₹ 7.21 Lakh,"41,867 km",CNG,Noida,2023
Mahindra Thar LX,₹ 3.25 Lakh,"150,099 km",CNG,Pune,2013
BMW 3 Series 320d,₹ 34.25 Lakh,"167,945 km",Diesel,Mumbai,2012
Toyota Fortuner 2.8 4x2,₹ 7.96 Lakh,"102,039 km",Petrol,Ahmedabad,2018
Hyundai Santro Sportz,₹ 2.67 Lakh,"93,040 km",Diesel,Delhi,2019
Audi Q5 quattro,₹ 34.76 Lakh,"85,521 km",Petrol,Chennai,2020
Hyundai Santro Sportz,₹ 5.07 Lakh,"51,825 km",Diesel,Mumbai,2022
Hyundai Elite i20 Sportz,₹ 1.20 Lakh,"133,404 km",Petrol,Delhi,2016
Audi Q5 quattro,₹ 35.81 Lakh,"70,678 km",Diesel,Noida,2021
Kia Sonet GTX,₹ 9.71 Lakh,"37,498 km",CNG,Ahmedabad,2022
Toyota Fortuner 2.8 4x2,₹ 7.76 Lakh,"93,872 km",CNG,Delhi,2018
Hyundai Creta SX,₹ 3.92 Lakh,"78,626 km",Diesel,Mumbai,2019
Maruti Suzuki Swift VXi,₹ 3.15 Lakh,"40,840 km",Petrol,Mumbai,2021
Toyota Corolla Altis G,₹ 5.39 Lakh,"141,680 km",Petrol,Pune,2014
Toyota Fortuner 2.8 4x2,₹ 7.41 Lakh,"95,587 km",CNG,Ahmedabad,2018
Audi Q5 quattro,₹ 37.09 Lakh,"60,718 km",Diesel,Noida,2022
Mahindra Thar LX,₹ 3.66 Lakh,"177,176 km",Diesel,Pune,2013
Kia Carens Prestige,₹ 7.96 Lakh,"76,068 km",Petrol,Hyderabad,2020
Mercedes-Benz GLA 220d,₹ 48.12 Lakh,"109,240 km",Diesel,Pune,2016
Maruti Suzuki Alto 800 LXi,₹ 2.87 Lakh,"61,597 km",Petrol,Mumbai,2021
Kia Carens Prestige,₹ 6.76 Lakh,"100,845 km",CNG,Thane,2017
Toyota Fortuner 2.8 4x2,₹ 4.34 Lakh,"169,746 km",Diesel,Kolkata,2013
Honda WR-V VX,₹ 3.40 Lakh,"96,181 km",CNG,Hyderabad,2018
BMW 5 Series 520d,₹ 34.34 Lakh,"192,761 km",Petrol,Noida,2012
Mercedes-Benz C-Class C200,₹ 51.88 Lakh,"62,142 km",Diesel,Mumbai,2022
Hyundai Grand i10 Magna,₹ 4.34 Lakh,"61,797 km",Petrol,Kolkata,2021
Mahindra XUV500 W8,₹ 2.69 Lakh,"185,656 km",CNG,Bangalore,2012
Maruti Suzuki Ertiga VXI CNG,₹ 1.20 Lakh,"77,499 km",Petrol,Kolkata,2017
Tata Tiago XT,₹ 7.31 Lakh,"31,750 km",CNG,Hyderabad,2023
Mahindra Scorpio S11,₹ 6.58 Lakh,"112,564 km",Diesel,Ahmedabad,2018
Mercedes-Benz C-Class C200,₹ 47.61 Lakh,"151,109 km",Diesel,Bangalore,2016
Kia Carens Prestige,₹ 7.99 Lakh,"62,359 km",CNG,Delhi,2020
