car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Renault Kiger RXZ,₹ 7.05 Lakh,"3,000 km",Petrol,Ahmedabad,2025
Kia Seltos HTX,₹ 11.34 Lakh,"88,702 km",Petrol,Lucknow,2021
Nissan Magnite XV,₹ 3.86 Lakh,"119,097 km",CNG,Ahmedabad,2015
Mahindra XUV500 W8,₹ 6.88 Lakh,"145,659 km",Diesel,Delhi,2016
Jaguar XE Prestige,₹ 62.89 Lakh,"59,664 km",Petrol,Jaipur,2025
Jeep Compass Limited,₹ 29.56 Lakh,"77,501 km",Petrol,Kolkata,2024
Kia Seltos HTX,₹ 9.37 Lakh,"118,382 km",CNG,Chennai,2018
Kia Carens Prestige,₹ 11.73 Lakh,"56,585 km",CNG,Kolkata,2021
Hyundai i20 Asta,₹ 2.23 Lakh,"183,824 km",Diesel,Lucknow,2012
Jeep Compass Limited,₹ 30.78 Lakh,"9,021 km",Diesel,Mumbai,2025
Mercedes-Benz C-Class C200,₹ 20.45 Lakh,"182,446 km",Petrol,Chennai,2012
Maruti Suzuki WagonR VXi,₹ 5.70 Lakh,"119,791 km",Diesel,Hyderabad,2019
Honda City ZX,₹ 9.79 Lakh,"18,316 km",Petrol,Bangalore,2025
Volvo XC40 Recharge,₹ 27.10 Lakh,"161,485 km",Diesel,Delhi,2015
Jaguar F-Pace,₹ 29.24 Lakh,"164,373 km",Petrol,Mumbai,2014
Tata Nexon XZ+,₹ 5.45 Lakh,"135,456 km",Diesel,Thane,2015
Audi A4 35 TDI,₹ 27.63 Lakh,"85,726 km",CNG,Mysuru,2018
Honda Amaze VX,₹ 10.15 Lakh,"20,770 km",Petrol,Pune,2023
Hyundai Venue SX,₹ 8.64 Lakh,"103,728 km",Electric,Pune,2018
Toyota Glanza G,₹ 4.68 Lakh,"176,450 km",CNG,Lucknow,2012
Renault Kiger RXZ,₹ 7.16 Lakh,"4,004 km",Petrol,Thane,2025
Lexus NX 350h,₹ 59.92 Lakh,"51,535 km",CNG,Ahmedabad,2023
Maruti Suzuki Swift VXi,₹ 5.83 Lakh,"75,429 km",Diesel,Pune,2020
Tata Harrier XZ,₹ 5.27 Lakh,"140,773 km",Petrol,Chennai,2014
Ford Endeavour Titanium,₹ 6.83 Lakh,"126,898 km",Petrol,Mumbai,2015
Maruti Suzuki Baleno Alpha,₹ 8.41 Lakh,"11,982 km",Petrol,Hyderabad,2024
Nissan Magnite XV,₹ 4.23 Lakh,"109,945 km",Petrol,Lucknow,2020
Jeep Compass Limited,₹ 18.51 Lakh,"76,455 km",Diesel,Bangalore,2017
Toyota Fortuner 4x2,₹ 13.40 Lakh,"51,440 km",Petrol,Thane,2021
Maruti Suzuki WagonR VXi,₹ 2.07 Lakh,"136,744 km",Petrol,Mumbai,2012
Hyundai Venue SX,₹ 4.02 Lakh,"159,320 km",Petrol,Jaipur,2013
Audi Q5 quattro,₹ 19.32 Lakh,"159,204 km",Petrol,Delhi,2013
Volvo XC60,₹ 49.52 Lakh,"14,781 km",Diesel,Lucknow,2024
Jeep Compass Limited,₹ 17.83 Lakh,"126,945 km",Diesel,Ahmedabad,2017
Nissan Magnite XV,₹ 6.26 Lakh,"77,972 km",Diesel,Delhi,2020
Jaguar F-Pace,₹ 34.01 Lakh,"151,346 km",Petrol,Lucknow,2016
Kia Seltos HTX,₹ 12.89 Lakh,"77,693 km",Petrol,Chennai,2023
Kia Sonet GTX,₹ 7.49 Lakh,"174,939 km",Electric,Noida,2012
Maruti Suzuki Swift VXi,₹ 4.58 Lakh,"70,015 km",Petrol,Lucknow,2021
Audi Q5 quattro,₹ 31.00 Lakh,"119,940 km",Petrol,Mysuru,2019
Audi Q5 quattro,₹ 28.46 Lakh,"157,693 km",Diesel,Ahmedabad,2017
Lexus NX 350h,₹ 28.40 Lakh,"164,662 km",Petrol,Lucknow,2013
Kia Carens Prestige,₹ 15.74 Lakh,"40,387 km",Diesel,Kochi,2025
Mahindra XUV500 W8,₹ 12.12 Lakh,"91,491 km",CNG,Jaipur,2021
Honda City ZX,₹ 7.27 Lakh,"114,160 km",Diesel,Chennai,2019
BMW X1 sDrive,₹ 37.81 Lakh,"86,286 km",Petrol,Bangalore,2020
Maruti Suzuki Brezza ZXi,₹ 1.27 Lakh,"176,371 km",Petrol,Delhi,2012
Maruti Suzuki Swift VXi,₹ 1.92 Lakh,"177,700 km",Petrol,Pune,2014
Volvo XC60,₹ 29.52 Lakh,"152,433 km",Electric,Thane,2016
Volvo XC40 Recharge,₹ 29.00 Lakh,"121,864 km",Diesel,Chennai,2018
Jeep Compass Limited,₹ 25.01 Lakh,"86,454 km",Petrol,Pune,2021
Jeep Compass Limited,₹ 13.74 Lakh,"138,859 km",Diesel,Bangalore,2015
Skoda Slavia Style,₹ 12.23 Lakh,"105,867 km",Diesel,Ahmedabad,2019
Honda BR-V VX,₹ 1.42 Lakh,"184,025 km",CNG,Thane,2013
Renault Kiger RXZ,₹ 6.87 Lakh,"3,000 km",Diesel,Delhi,2025
Mahindra XUV500 W8,₹ 7.01 Lakh,"162,058 km",Hybrid,Chennai,2013
Mahindra XUV500 W8,₹ 12.65 Lakh,"55,564 km",CNG,Kolkata,2022
Mahindra Thar LX,₹ 16.20 Lakh,"31,794 km",Diesel,Kochi,2024
Toyota Fortuner 4x2,₹ 8.41 Lakh,"172,325 km",Electric,Mysuru,2014
Audi Q5 quattro,₹ 19.07 Lakh,"163,411 km",Diesel,Kolkata,2014
Mahindra Thar LX,₹ 16.86 Lakh,"40,514 km",Hybrid,Hyderabad,2023
BMW 3 Series 320d,₹ 20.55 Lakh,"125,363 km",Petrol,Kolkata,2013
Toyota Fortuner 4x2,₹ 11.79 Lakh,"82,281 km",Petrol,Jaipur,2021
Jeep Compass Limited,₹ 23.05 Lakh,"81,256 km",Petrol,Lucknow,2020
Renault Triber RXZ,₹ 5.50 Lakh,"83,318 km",Petrol,Thane,2019
Renault Triber RXZ,₹ 2.56 Lakh,"132,122 km",Petrol,Hyderabad,2016
Honda Amaze VX,₹ 5.69 Lakh,"145,719 km",Petrol,Pune,2015
Mercedes-Benz E-Class E220d,₹ 29.62 Lakh,"133,055 km",Diesel,Kochi,2015
Tata Harrier XZ,₹ 2.77 Lakh,"167,982 km",Petrol,Delhi,2013
Kia Carens Prestige,₹ 7.53 Lakh,"110,047 km",Petrol,Mysuru,2016
Skoda Kushaq Style,₹ 5.18 Lakh,"179,262 km",CNG,Ahmedabad,2013
Volkswagen Taigun GT,₹ 10.10 Lakh,"85,594 km",Petrol,Thane,2019
Maruti Suzuki Baleno Alpha,₹ 8.62 Lakh,"3,000 km",Petrol,Kolkata,2025
Volkswagen Polo GT,₹ 11.46 Lakh,"93,028 km",Diesel,Kolkata,2019
BMW X1 sDrive,₹ 50.30 Lakh,"51,434 km",Diesel,Thane,2024
Volvo XC60,₹ 41.80 Lakh,"73,164 km",Diesel,Mumbai,2022
Volvo XC60,₹ 44.21 Lakh,"50,318 km",CNG,Kochi,2022
Audi Q5 quattro,₹ 38.12 Lakh,"64,942 km",Petrol,Noida,2023
Renault Triber RXZ,₹ 6.40 Lakh,"34,759 km",Diesel,Mumbai,2023
Toyota Urban Cruiser,₹ 8.98 Lakh,"118,328 km",Diesel,Ahmedabad,2017
Jeep Compass Limited,₹ 24.27 Lakh,"61,842 km",Diesel,Noida,2022
Mercedes-Benz E-Class E220d,₹ 50.63 Lakh,"47,590 km",Petrol,Kochi,2024
Mercedes-Benz E-Class E220d,₹ 57.31 Lakh,"23,896 km",Diesel,Thane,2024
Jaguar XE Prestige,₹ 22.97 Lakh,"215,492 km",Diesel,Thane,2012
Mahindra Scorpio N Z8,₹ 14.62 Lakh,"41,439 km",Diesel,Jaipur,2024
Maruti Suzuki WagonR VXi,₹ 3.01 Lakh,"175,958 km",Petrol,Kolkata,2012
Honda Amaze VX,₹ 8.73 Lakh,"3,000 km",Petrol,Ahmedabad,2024
Renault Triber RXZ,₹ 6.55 Lakh,"60,984 km",Diesel,Noida,2021
Honda City ZX,₹ 7.37 Lakh,"104,023 km",Diesel,Lucknow,2021
Kia Carens Prestige,₹ 10.20 Lakh,"88,776 km",Petrol,Kochi,2019
Renault Kiger RXZ,₹ 2.90 Lakh,"124,844 km",Petrol,Delhi,2017
MG Astor Savvy,₹ 9.50 Lakh,"118,994 km",Petrol,Delhi,2018
Lexus ES 300h,₹ 61.32 Lakh,"62,801 km",Diesel,Chennai,2022
BMW 3 Series 320d,₹ 25.70 Lakh,"154,330 km",Petrol,Delhi,2014
Maruti Suzuki Swift VXi,₹ 7.89 Lakh,"44,513 km",Diesel,Hyderabad,2024
Mercedes-Benz E-Class E220d,₹ 27.38 Lakh,"154,994 km",Diesel,Bangalore,2014
Toyota Glanza G,₹ 6.45 Lakh,"195,441 km",Petrol,Delhi,2012
Volvo XC60,₹ 38.32 Lakh,"73,526 km",Diesel,Kolkata,2020
Tata Harrier XZ,₹ 5.29 Lakh,"164,361 km",Petrol,Mysuru,2013
Volkswagen Virtus GT,₹ 11.07 Lakh,"97,903 km",Diesel,Bangalore,2020
Mahindra Thar LX,₹ 15.65 Lakh,"40,072 km",Petrol,Bangalore,2024
Volvo XC40 Recharge,₹ 40.42 Lakh,"106,826 km",CNG,Delhi,2021
Jeep Compass Limited,₹ 25.75 Lakh,"44,295 km",Diesel,Hyderabad,2022
Audi Q3 Premium,₹ 21.07 Lakh,"167,951 km",Petrol,Noida,2013
Renault Kiger RXZ,₹ 6.53 Lakh,"33,191 km",Petrol,Lucknow,2022
Jeep Compass Limited,₹ 18.75 Lakh,"92,029 km",Diesel,Thane,2018
Jaguar XE Prestige,₹ 52.76 Lakh,"29,867 km",Petrol,Noida,2023
Lexus NX 350h,₹ 60.28 Lakh,"84,146 km",Diesel,Lucknow,2022
Volkswagen Taigun GT,₹ 12.81 Lakh,"82,741 km",Petrol,Jaipur,2022
Mahindra XUV700 AX7,₹ 9.67 Lakh,"100,244 km",Petrol,Ahmedabad,2018
Jeep Compass Limited,₹ 30.74 Lakh,"40,661 km",Hybrid,Lucknow,2025
Ford Endeavour Titanium,₹ 7.18 Lakh,"194,603 km",Electric,Kochi,2012
Skoda Slavia Style,₹ 14.60 Lakh,"135,743 km",Electric,Pune,2017
Lexus NX 350h,₹ 57.25 Lakh,"105,026 km",Diesel,Bangalore,2022
Renault Triber RXZ,₹ 2.19 Lakh,"176,484 km",Petrol,Ahmedabad,2012
Nissan Magnite XV,₹ 5.07 Lakh,"75,136 km",Diesel,Thane,2021
BMW X1 sDrive,₹ 33.57 Lakh,"112,712 km",Petrol,Jaipur,2018
Maruti Suzuki Baleno Alpha,₹ 9.21 Lakh,"57,180 km",Electric,Bangalore,2024
Tata Nexon XZ+,₹ 11.28 Lakh,"31,549 km",Diesel,Lucknow,2022
Toyota Innova Crysta GX,₹ 12.21 Lakh,"93,438 km",Hybrid,Thane,2019
Mahindra Thar LX,₹ 10.31 Lakh,"132,352 km",Diesel,Bangalore,2018
BMW 5 Series 530d,₹ 33.26 Lakh,"82,830 km",Diesel,Mumbai,2019
Audi Q3 Premium,₹ 28.92 Lakh,"92,468 km",Electric,Kochi,2018
Volkswagen Polo GT,₹ 9.97 Lakh,"113,167 km",Diesel,Kochi,2019
Mahindra Scorpio N Z8,₹ 7.53 Lakh,"155,900 km",Petrol,Kolkata,2014
Volvo XC60,₹ 22.89 Lakh,"165,801 km",Petrol,Jaipur,2013
BMW 3 Series 320d,₹ 18.58 Lakh,"152,629 km",CNG,Kolkata,2013
Ford EcoSport Titanium,₹ 13.38 Lakh,"41,081 km",Hybrid,Kochi,2023
Mercedes-Benz GLA 200,₹ 24.63 Lakh,"184,325 km",Diesel,Kolkata,2012
Mercedes-Benz E-Class E220d,₹ 22.98 Lakh,"166,587 km",Petrol,Pune,2013
Volkswagen Taigun GT,₹ 15.78 Lakh,"51,020 km",Petrol,Mysuru,2023
Nissan Magnite XV,₹ 2.54 Lakh,"122,395 km",Petrol,Mysuru,2016
Volkswagen Taigun GT,₹ 13.26 Lakh,"78,509 km",Diesel,Thane,2020
Tata Altroz XZ,₹ 9.39 Lakh,"79,502 km",Diesel,Chennai,2022
Mahindra XUV700 AX7,₹ 17.54 Lakh,"12,673 km",Petrol,Pune,2025
Jeep Compass Limited,₹ 13.76 Lakh,"124,975 km",Petrol,Delhi,2014
BMW 3 Series 320d,₹ 29.51 Lakh,"111,965 km",Petrol,Noida,2016
Nissan Magnite XV,₹ 6.25 Lakh,"48,752 km",Petrol,Lucknow,2023
Honda BR-V VX,₹ 9.66 Lakh,"46,030 km",Petrol,Noida,2024
Honda City ZX,₹ 7.79 Lakh,"97,052 km",Petrol,Kochi,2022
Kia Sonet GTX,₹ 11.09 Lakh,"106,753 km",Electric,Kolkata,2018
Skoda Superb L&K,₹ 13.74 Lakh,"69,772 km",Petrol,Lucknow,2019
Mahindra Thar LX,₹ 11.82 Lakh,"55,687 km",Diesel,Ahmedabad,2021
Jaguar XE Prestige,₹ 45.31 Lakh,"98,704 km",Petrol,Lucknow,2019
Ford Endeavour Titanium,₹ 6.14 Lakh,"154,791 km",Petrol,Chennai,2013
BMW 3 Series 320d,₹ 52.82 Lakh,"21,696 km",Electric,Jaipur,2024
Mercedes-Benz GLA 200,₹ 45.25 Lakh,"82,699 km",CNG,Jaipur,2020
Jaguar F-Pace,₹ 38.16 Lakh,"131,347 km",Diesel,Hyderabad,2017
Hyundai Grand i10,₹ 8.72 Lakh,"56,943 km",Hybrid,Hyderabad,2019
Volvo XC40 Recharge,₹ 30.39 Lakh,"89,843 km",Petrol,Lucknow,2018
Lexus NX 350h,₹ 67.78 Lakh,"34,313 km",Petrol,Kolkata,2025
Tata Altroz XZ,₹ 6.53 Lakh,"149,930 km",CNG,Mysuru,2018
Tata Punch Creative,₹ 12.87 Lakh,"31,035 km",Electric,Mysuru,2023
Nissan Magnite XV,₹ 5.98 Lakh,"64,156 km",Petrol,Delhi,2022
Lexus ES 300h,₹ 64.44 Lakh,"11,441 km",Diesel,Hyderabad,2025
Nissan Magnite XV,₹ 5.24 Lakh,"104,497 km",Petrol,Jaipur,2017
Renault Kiger RXZ,₹ 8.30 Lakh,"25,317 km",Diesel,Chennai,2024
Maruti Suzuki WagonR VXi,₹ 3.59 Lakh,"156,466 km",Diesel,Mumbai,2014
Hyundai Venue SX,₹ 4.38 Lakh,"154,114 km",Petrol,Mysuru,2013
Audi A4 35 TDI,₹ 16.92 Lakh,"183,692 km",CNG,Hyderabad,2012
Skoda Superb L&K,₹ 17.36 Lakh,"55,121 km",Petrol,Lucknow,2022
Mahindra Scorpio N Z8,₹ 8.81 Lakh,"101,676 km",Petrol,Kolkata,2016
Kia Sonet GTX,₹ 4.49 Lakh,"177,361 km",Petrol,Pune,2012
Audi A4 35 TDI,₹ 25.68 Lakh,"97,935 km",Petrol,Hyderabad,2018
Renault Triber RXZ,₹ 3.51 Lakh,"141,622 km",Diesel,Jaipur,2015
Jaguar F-Pace,₹ 48.70 Lakh,"73,988 km",Petrol,Kolkata,2021
Jaguar XE Prestige,₹ 22.81 Lakh,"186,865 km",Electric,Hyderabad,2012
Jaguar F-Pace,₹ 50.70 Lakh,"106,464 km",Diesel,Noida,2021
Mercedes-Benz C-Class C200,₹ 23.02 Lakh,"186,697 km",Petrol,Ahmedabad,2013
Nissan Magnite XV,₹ 4.77 Lakh,"129,218 km",Petrol,Thane,2015
Toyota Urban Cruiser,₹ 10.71 Lakh,"115,969 km",Diesel,Jaipur,2018
Volvo XC40 Recharge,₹ 46.18 Lakh,"12,451 km",Diesel,Noida,2025
Mahindra XUV500 W8,₹ 7.05 Lakh,"130,253 km",Petrol,Thane,2014
Audi A4 35 TDI,₹ 14.56 Lakh,"181,752 km",Diesel,Delhi,2012
Honda BR-V VX,₹ 9.78 Lakh,"3,000 km",Diesel,Kolkata,2025
Lexus ES 300h,₹ 58.71 Lakh,"78,970 km",Diesel,Noida,2022
Mercedes-Benz C-Class C200,₹ 36.46 Lakh,"71,918 km",CNG,Pune,2019
Hyundai Verna SX,₹ 8.81 Lakh,"109,897 km",Petrol,Lucknow,2019
Tata Altroz XZ,₹ 8.42 Lakh,"88,703 km",Diesel,Ahmedabad,2017
Audi A4 35 TDI,₹ 31.16 Lakh,"50,038 km",Petrol,Delhi,2021
Tata Harrier XZ,₹ 12.21 Lakh,"20,331 km",Diesel,Noida,2025
Tata Altroz XZ,₹ 11.24 Lakh,"93,045 km",Petrol,Thane,2023
Volvo XC60,₹ 45.78 Lakh,"56,928 km",Petrol,Bangalore,2024
Honda BR-V VX,₹ 8.89 Lakh,"13,883 km",Diesel,Noida,2023
Volvo XC60,₹ 44.97 Lakh,"66,334 km",CNG,Lucknow,2023
MG Astor Savvy,₹ 14.44 Lakh,"59,552 km",Diesel,Bangalore,2024
Mahindra XUV700 AX7,₹ 9.83 Lakh,"124,878 km",Diesel,Bangalore,2016
Kia Sonet GTX,₹ 4.10 Lakh,"162,600 km",Diesel,Bangalore,2012
Audi A4 35 TDI,₹ 24.36 Lakh,"147,626 km",Hybrid,Lucknow,2015
Tata Altroz XZ,₹ 7.24 Lakh,"135,878 km",Hybrid,Pune,2014
Mahindra XUV700 AX7,₹ 6.05 Lakh,"152,095 km",Diesel,Mysuru,2013
Volkswagen Polo GT,₹ 10.10 Lakh,"126,884 km",Diesel,Pune,2018
BMW 5 Series 530d,₹ 43.29 Lakh,"74,655 km",Petrol,Jaipur,2022
Volkswagen Taigun GT,₹ 14.96 Lakh,"54,962 km",Petrol,Mysuru,2024
Honda Amaze VX,₹ 6.75 Lakh,"104,441 km",Diesel,Lucknow,2021
Mercedes-Benz C-Class C200,₹ 49.24 Lakh,"73,151 km",Petrol,Bangalore,2023
Volvo XC60,₹ 43.54 Lakh,"53,988 km",Diesel,Kolkata,2023
Kia Seltos HTX,₹ 9.84 Lakh,"49,683 km",Petrol,Pune,2020
Mahindra XUV500 W8,₹ 7.92 Lakh,"124,363 km",CNG,Hyderabad,2014
Toyota Fortuner 4x2,₹ 10.17 Lakh,"87,796 km",Petrol,Pune,2018
Mercedes-Benz GLA 200,₹ 47.85 Lakh,"56,371 km",Diesel,Chennai,2021
Nissan Magnite XV,₹ 6.03 Lakh,"65,729 km",Petrol,Mumbai,2021
Hyundai Verna SX,₹ 8.12 Lakh,"95,020 km",Petrol,Mysuru,2020
Jeep Compass Limited,₹ 14.49 Lakh,"178,659 km",Diesel,Noida,2015
BMW X1 sDrive,₹ 34.44 Lakh,"117,872 km",Petrol,Chennai,2018
MG Astor Savvy,₹ 7.60 Lakh,"176,947 km",Petrol,Ahmedabad,2014
Maruti Suzuki WagonR VXi,₹ 2.30 Lakh,"146,847 km",Petrol,Mysuru,2015
Kia Seltos HTX,₹ 14.63 Lakh,"30,074 km",Petrol,Noida,2025
Renault Triber RXZ,₹ 6.59 Lakh,"5,176 km",Petrol,Delhi,2025
BMW 5 Series 530d,₹ 44.90 Lakh,"72,530 km",Petrol,Mumbai,2022
Audi A4 35 TDI,₹ 21.95 Lakh,"181,071 km",Petrol,Jaipur,2014
Maruti Suzuki WagonR VXi,₹ 7.08 Lakh,"3,000 km",Petrol,Noida,2025
Kia Carens Prestige,₹ 12.31 Lakh,"54,982 km",Petrol,Kolkata,2022
Hyundai Venue SX,₹ 7.03 Lakh,"64,853 km",Petrol,Hyderabad,2020
Honda City ZX,₹ 7.16 Lakh,"36,838 km",Petrol,Ahmedabad,2020
Volvo XC40 Recharge,₹ 36.36 Lakh,"79,814 km",Petrol,Noida,2019
Mercedes-Benz GLA 200,₹ 36.55 Lakh,"120,656 km",Diesel,Jaipur,2018
Mercedes-Benz C-Class C200,₹ 56.88 Lakh,"3,000 km",Petrol,Hyderabad,2024
Honda BR-V VX,₹ 10.52 Lakh,"3,000 km",Petrol,Kochi,2025
Audi A4 35 TDI,₹ 26.38 Lakh,"97,193 km",Hybrid,Chennai,2018
Lexus ES 300h,₹ 49.37 Lakh,"113,264 km",CNG,Delhi,2019
Renault Triber RXZ,₹ 5.85 Lakh,"59,923 km",Petrol,Noida,2023
Mercedes-Benz GLA 200,₹ 39.11 Lakh,"104,532 km",Diesel,Ahmedabad,2018
Volkswagen Polo GT,₹ 8.93 Lakh,"136,173 km",Petrol,Mysuru,2015
Tata Altroz XZ,₹ 2.97 Lakh,"180,064 km",Petrol,Ahmedabad,2012
Mercedes-Benz C-Class C200,₹ 29.31 Lakh,"201,276 km",Diesel,Jaipur,2015
MG Astor Savvy,₹ 8.44 Lakh,"148,626 km",Petrol,Mumbai,2014
Hyundai i20 Asta,₹ 12.02 Lakh,"3,255 km",Diesel,Mumbai,2024
Audi Q5 quattro,₹ 24.25 Lakh,"145,447 km",Diesel,Bangalore,2015
Toyota Urban Cruiser,₹ 10.79 Lakh,"99,221 km",Diesel,Pune,2019
Mahindra XUV700 AX7,₹ 10.13 Lakh,"82,113 km",Petrol,Thane,2019
Volkswagen Taigun GT,₹ 8.05 Lakh,"136,280 km",Diesel,Lucknow,2016
Kia Sonet GTX,₹ 11.81 Lakh,"60,588 km",Diesel,Ahmedabad,2022
Jaguar XE Prestige,₹ 27.97 Lakh,"148,733 km",CNG,Chennai,2015
Audi A4 35 TDI,₹ 41.75 Lakh,"43,509 km",Petrol,Ahmedabad,2023
BMW 5 Series 530d,₹ 32.88 Lakh,"121,180 km",CNG,Hyderabad,2017
Honda Amaze VX,₹ 9.51 Lakh,"79,023 km",Diesel,Pune,2022
Volkswagen Virtus GT,₹ 15.33 Lakh,"27,158 km",CNG,Delhi,2023
Volvo XC60,₹ 22.76 Lakh,"119,821 km",Petrol,Ahmedabad,2013
Volkswagen Taigun GT,₹ 17.67 Lakh,"39,513 km",Electric,Lucknow,2024
Volkswagen Polo GT,₹ 12.57 Lakh,"90,230 km",Diesel,Hyderabad,2020
BMW X1 sDrive,₹ 31.06 Lakh,"111,570 km",Petrol,Pune,2016
Nissan Magnite XV,₹ 8.10 Lakh,"44,920 km",Petrol,Delhi,2025
Tata Punch Creative,₹ 6.75 Lakh,"159,907 km",Diesel,Pune,2015
Skoda Kushaq Style,₹ 18.25 Lakh,"16,536 km",Diesel,Jaipur,2025
Lexus ES 300h,₹ 56.61 Lakh,"22,076 km",Petrol,Hyderabad,2022
Mahindra XUV500 W8,₹ 7.62 Lakh,"152,618 km",Petrol,Thane,2014
Mahindra XUV700 AX7,₹ 6.01 Lakh,"137,175 km",Diesel,Chennai,2013
Volkswagen Taigun GT,₹ 7.84 Lakh,"147,943 km",Petrol,Noida,2017
Toyota Urban Cruiser,₹ 8.88 Lakh,"175,646 km",Diesel,Bangalore,2015
Ford EcoSport Titanium,₹ 14.38 Lakh,"16,400 km",Diesel,Mumbai,2024
MG Hector Sharp,₹ 9.20 Lakh,"151,541 km",CNG,Kolkata,2016
Jaguar F-Pace,₹ 52.63 Lakh,"57,999 km",Diesel,Bangalore,2022
Toyota Fortuner 4x2,₹ 16.04 Lakh,"24,533 km",Petrol,Hyderabad,2024
Renault Triber RXZ,₹ 1.69 Lakh,"181,110 km",Diesel,Noida,2013
Lexus ES 300h,₹ 33.82 Lakh,"143,060 km",Electric,Lucknow,2014
Toyota Urban Cruiser,₹ 11.33 Lakh,"102,136 km",Petrol,Hyderabad,2020
Jeep Compass Limited,₹ 28.42 Lakh,"61,641 km",Diesel,Bangalore,2023
Lexus ES 300h,₹ 59.52 Lakh,"12,647 km",Petrol,Chennai,2023
Tata Punch Creative,₹ 9.15 Lakh,"103,041 km",Diesel,Noida,2020
Tata Harrier XZ,₹ 3.46 Lakh,"172,166 km",Petrol,Pune,2014
Volkswagen Virtus GT,₹ 9.67 Lakh,"137,094 km",Diesel,Bangalore,2016
Volkswagen Taigun GT,₹ 9.38 Lakh,"121,248 km",Diesel,Thane,2017
Mercedes-Benz E-Class E220d,₹ 43.29 Lakh,"87,131 km",Diesel,Jaipur,2020
Lexus ES 300h,₹ 60.05 Lakh,"58,004 km",CNG,Pune,2023
Jeep Compass Limited,₹ 24.16 Lakh,"68,376 km",Diesel,Kolkata,2021
Renault Kwid Climber,₹ 1.37 Lakh,"198,731 km",Petrol,Noida,2014
Honda BR-V VX,₹ 9.31 Lakh,"9,710 km",Diesel,Jaipur,2025
Jaguar F-Pace,₹ 30.97 Lakh,"108,456 km",Petrol,Hyderabad,2015
MG Astor Savvy,₹ 3.98 Lakh,"191,317 km",Petrol,Chennai,2012
Mahindra XUV500 W8,₹ 12.08 Lakh,"83,608 km",Petrol,Noida,2022
Lexus ES 300h,₹ 49.89 Lakh,"88,612 km",Diesel,Thane,2019
BMW 3 Series 320d,₹ 29.74 Lakh,"125,240 km",Electric,Jaipur,2016
Honda BR-V VX,₹ 3.94 Lakh,"139,821 km",CNG,Lucknow,2015
Ford Endeavour Titanium,₹ 6.68 Lakh,"138,539 km",Petrol,Delhi,2016
Jaguar XE Prestige,₹ 38.28 Lakh,"117,736 km",Diesel,Chennai,2017
Volkswagen Polo GT,₹ 4.86 Lakh,"178,328 km",Diesel,Thane,2012
Jaguar XE Prestige,₹ 30.69 Lakh,"127,101 km",Petrol,Ahmedabad,2015
Renault Kwid Climber,₹ 3.86 Lakh,"110,700 km",Diesel,Kolkata,2015
Maruti Suzuki Baleno Alpha,₹ 1.40 Lakh,"139,840 km",Petrol,Lucknow,2013
Honda BR-V VX,₹ 4.74 Lakh,"153,740 km",Petrol,Mysuru,2016
Mercedes-Benz GLA 200,₹ 24.16 Lakh,"174,638 km",Diesel,Mumbai,2012
BMW 3 Series 320d,₹ 43.56 Lakh,"93,525 km",Diesel,Noida,2021
Maruti Suzuki Baleno Alpha,₹ 3.95 Lakh,"154,101 km",Petrol,Delhi,2016
Mahindra XUV700 AX7,₹ 7.03 Lakh,"167,006 km",Diesel,Kolkata,2015
BMW 3 Series 320d,₹ 20.18 Lakh,"173,161 km",Diesel,Lucknow,2013
Volkswagen Polo GT,₹ 5.39 Lakh,"171,675 km",Diesel,Chennai,2013
Tata Harrier XZ,₹ 5.29 Lakh,"161,182 km",Petrol,Chennai,2014
Toyota Fortuner 4x2,₹ 15.81 Lakh,"72,780 km",Hybrid,Kochi,2021
Volvo XC60,₹ 49.65 Lakh,"33,057 km",Diesel,Chennai,2025
Maruti Suzuki Swift VXi,₹ 4.29 Lakh,"101,457 km",Petrol,Bangalore,2019
Audi Q3 Premium,₹ 33.56 Lakh,"88,345 km",Electric,Hyderabad,2020
Jaguar XE Prestige,₹ 42.55 Lakh,"88,137 km",Hybrid,Chennai,2018
Maruti Suzuki Dzire ZXi,₹ 7.09 Lakh,"28,553 km",Petrol,Noida,2025
Ford EcoSport Titanium,₹ 14.71 Lakh,"3,000 km",Petrol,Ahmedabad,2025
Renault Triber RXZ,₹ 1.62 Lakh,"162,498 km",Diesel,Thane,2012
Mercedes-Benz GLA 200,₹ 31.69 Lakh,"131,121 km",Petrol,Hyderabad,2016
Renault Kwid Climber,₹ 5.31 Lakh,"91,954 km",Hybrid,Hyderabad,2018
Kia Carens Prestige,₹ 5.81 Lakh,"139,744 km",Petrol,Lucknow,2015
Nissan Magnite XV,₹ 6.93 Lakh,"58,632 km",Diesel,Pune,2023
MG Hector Sharp,₹ 16.49 Lakh,"50,343 km",Petrol,Mumbai,2023
Skoda Superb L&K,₹ 13.09 Lakh,"81,440 km",Hybrid,Bangalore,2017
Mercedes-Benz C-Class C200,₹ 25.26 Lakh,"180,624 km",Petrol,Kochi,2013
BMW 3 Series 320d,₹ 24.47 Lakh,"134,434 km",Petrol,Noida,2015
Tata Harrier XZ,₹ 5.90 Lakh,"132,692 km",Diesel,Delhi,2018
Maruti Suzuki Baleno Alpha,₹ 2.74 Lakh,"104,071 km",Diesel,Chennai,2017
Audi Q5 quattro,₹ 39.20 Lakh,"14,284 km",Diesel,Thane,2024
